DATE,TIME,DOY,HOUR,DST,X,Y
2020-10-10,9:00:00 AM,284.00,6816:22:30,-2,0,-50
2020-10-10,10:00:00 AM,284.00,6816:25:00,-3,0,-50
2020-10-10,11:00:00 AM,284.00,6816:27:30,1,0,-50
2020-10-10,12:00:00 PM,284.00,6816:30:00,4,0,-50
2020-10-10,1:00:00 PM,284.00,6816:32:30,6,0,-50
2020-10-10,2:00:00 PM,284.00,6816:35:00,6,0,-50
2020-10-10,3:00:00 PM,284.00,6816:37:30,6,0,-50
2020-10-10,4:00:00 PM,284.00,6816:40:00,4,0,-50
2020-10-10,5:00:00 PM,284.00,6816:42:30,3,0,-50
2020-10-10,6:00:00 PM,284.00,6816:45:00,2,0,-50
2020-10-10,7:00:00 PM,284.00,6816:47:30,2,0,-50
2020-10-10,8:00:00 PM,284.00,6816:50:00,0,0,-50
2020-10-10,9:00:00 PM,284.00,6816:52:30,0,0,-50
2020-10-10,10:00:00 PM,284.00,6816:55:00,0,0,-50
2020-10-10,11:00:00 PM,284.00,6816:57:30,3,0,-50
2020-10-11,12:00:00 AM,285.00,6840:00:00,5,0,-50
2020-10-11,1:00:00 AM,285.00,6840:02:30,7,0,-50
2020-10-11,2:00:00 AM,285.00,6840:05:00,8,0,-50
2020-10-11,3:00:00 AM,285.00,6840:07:30,8,0,-50
2020-10-11,4:00:00 AM,285.00,6840:10:00,7,0,-50
2020-10-11,5:00:00 AM,285.00,6840:12:30,5,0,-50
2020-10-11,6:00:00 AM,285.00,6840:15:00,5,0,-50
2020-10-11,7:00:00 AM,285.00,6840:17:30,6,0,-50
2020-10-11,8:00:00 AM,285.00,6840:20:00,10,0,-50
2020-10-11,9:00:00 AM,285.00,6840:22:30,12,0,-50
2020-10-11,10:00:00 AM,285.00,6840:25:00,12,0,-50
2020-10-11,11:00:00 AM,285.00,6840:27:30,10,0,-50
2020-10-11,12:00:00 PM,285.00,6840:30:00,8,0,-50
2020-10-11,1:00:00 PM,285.00,6840:32:30,10,0,-50
2020-10-11,2:00:00 PM,285.00,6840:35:00,10,0,-50
2020-10-11,3:00:00 PM,285.00,6840:37:30,9,0,-50
2020-10-11,4:00:00 PM,285.00,6840:40:00,6,0,-50
2020-10-11,5:00:00 PM,285.00,6840:42:30,5,0,-50
2020-10-11,6:00:00 PM,285.00,6840:45:00,5,0,-50
2020-10-11,7:00:00 PM,285.00,6840:47:30,6,0,-50
2020-10-11,8:00:00 PM,285.00,6840:50:00,3,0,-50
2020-10-11,9:00:00 PM,285.00,6840:52:30,1,0,-50
2020-10-11,10:00:00 PM,285.00,6840:55:00,1,0,-50
2020-10-11,11:00:00 PM,285.00,6840:57:30,2,0,-50
2020-10-12,12:00:00 AM,286.00,6864:00:00,-2,0,-50
2020-10-12,1:00:00 AM,286.00,6864:02:30,-4,0,-50
2020-10-12,2:00:00 AM,286.00,6864:05:00,-4,0,-50
2020-10-12,3:00:00 AM,286.00,6864:07:30,-2,0,-50
2020-10-12,4:00:00 AM,286.00,6864:10:00,-1,0,-50
2020-10-12,5:00:00 AM,286.00,6864:12:30,0,0,-50
2020-10-12,6:00:00 AM,286.00,6864:15:00,2,0,-50
2020-10-12,7:00:00 AM,286.00,6864:17:30,3,0,-50
2020-10-12,8:00:00 AM,286.00,6864:20:00,3,0,-50
2020-10-12,9:00:00 AM,286.00,6864:22:30,4,0,-50
2020-10-12,10:00:00 AM,286.00,6864:25:00,5,0,-50
2020-10-12,11:00:00 AM,286.00,6864:27:30,7,0,-50
2020-10-12,12:00:00 PM,286.00,6864:30:00,11,0,-50
2020-10-12,1:00:00 PM,286.00,6864:32:30,6,0,-50
2020-10-12,2:00:00 PM,286.00,6864:35:00,11,0,-50
2020-10-12,3:00:00 PM,286.00,6864:37:30,11,0,-50
2020-10-12,4:00:00 PM,286.00,6864:40:00,9,0,-50
2020-10-12,5:00:00 PM,286.00,6864:42:30,6,0,-50
2020-10-12,6:00:00 PM,286.00,6864:45:00,3,0,-50
2020-10-12,7:00:00 PM,286.00,6864:47:30,3,0,-50
2020-10-12,8:00:00 PM,286.00,6864:50:00,1,0,-50
2020-10-12,9:00:00 PM,286.00,6864:52:30,-1,0,-50
2020-10-12,10:00:00 PM,286.00,6864:55:00,-2,0,-50
2020-10-12,11:00:00 PM,286.00,6864:57:30,1,0,-50
2020-10-13,12:00:00 AM,287.00,6888:00:00,4,0,-50
2020-10-13,1:00:00 AM,287.00,6888:02:30,8,0,-50
2020-10-13,2:00:00 AM,287.00,6888:05:00,6,0,-50
2020-10-13,3:00:00 AM,287.00,6888:07:30,8,0,-50
2020-10-13,4:00:00 AM,287.00,6888:10:00,6,0,-50
2020-10-13,5:00:00 AM,287.00,6888:12:30,5,0,-50
2020-10-13,6:00:00 AM,287.00,6888:15:00,7,0,-50
2020-10-13,7:00:00 AM,287.00,6888:17:30,9,0,-50
2020-10-13,8:00:00 AM,287.00,6888:20:00,9,0,-50
2020-10-13,9:00:00 AM,287.00,6888:22:30,8,0,-50
2020-10-13,10:00:00 AM,287.00,6888:25:00,10,0,-50
2020-10-13,11:00:00 AM,287.00,6888:27:30,11,0,-50
2020-10-13,12:00:00 PM,287.00,6888:30:00,12,0,-50
2020-10-13,1:00:00 PM,287.00,6888:32:30,11,0,-50
2020-10-13,2:00:00 PM,287.00,6888:35:00,10,0,-50
2020-10-13,3:00:00 PM,287.00,6888:37:30,11,0,-50
2020-10-13,4:00:00 PM,287.00,6888:40:00,10,0,-50
2020-10-13,5:00:00 PM,287.00,6888:42:30,9,0,-50
2020-10-13,6:00:00 PM,287.00,6888:45:00,6,0,-50
2020-10-13,7:00:00 PM,287.00,6888:47:30,4,0,-50
2020-10-13,8:00:00 PM,287.00,6888:50:00,3,0,-50
2020-10-13,9:00:00 PM,287.00,6888:52:30,2,0,-50
2020-10-13,10:00:00 PM,287.00,6888:55:00,4,0,-50
2020-10-13,11:00:00 PM,287.00,6888:57:30,5,0,-50
2020-10-14,12:00:00 AM,288.00,6912:00:00,7,0,-50
2020-10-14,1:00:00 AM,288.00,6912:02:30,9,0,-50
2020-10-14,2:00:00 AM,288.00,6912:05:00,9,0,-50
2020-10-14,3:00:00 AM,288.00,6912:07:30,6,0,-50
2020-10-14,4:00:00 AM,288.00,6912:10:00,5,0,-50
2020-10-14,5:00:00 AM,288.00,6912:12:30,4,0,-50
2020-10-14,6:00:00 AM,288.00,6912:15:00,4,0,-50
2020-10-14,7:00:00 AM,288.00,6912:17:30,4,0,-50
2020-10-14,8:00:00 AM,288.00,6912:20:00,5,0,-50
2020-10-14,9:00:00 AM,288.00,6912:22:30,4,0,-50
2020-10-14,10:00:00 AM,288.00,6912:25:00,3,0,-50
2020-10-14,11:00:00 AM,288.00,6912:27:30,3,0,-50
2020-10-14,12:00:00 PM,288.00,6912:30:00,2,0,-50
2020-10-14,1:00:00 PM,288.00,6912:32:30,1,0,-50
2020-10-14,2:00:00 PM,288.00,6912:35:00,1,0,-50
2020-10-14,3:00:00 PM,288.00,6912:37:30,1,0,-50
2020-10-14,4:00:00 PM,288.00,6912:40:00,-1,0,-50
2020-10-14,5:00:00 PM,288.00,6912:42:30,-1,0,-50
2020-10-14,6:00:00 PM,288.00,6912:45:00,-3,0,-50
2020-10-14,7:00:00 PM,288.00,6912:47:30,-3,0,-50
2020-10-14,8:00:00 PM,288.00,6912:50:00,-3,0,-50
2020-10-14,9:00:00 PM,288.00,6912:52:30,-1,0,-50
2020-10-14,10:00:00 PM,288.00,6912:55:00,1,0,-50
2020-10-14,11:00:00 PM,288.00,6912:57:30,2,0,-50
2020-10-15,12:00:00 AM,289.00,6936:00:00,1,0,-50
2020-10-15,1:00:00 AM,289.00,6936:02:30,1,0,-50
2020-10-15,2:00:00 AM,289.00,6936:05:00,2,0,-50
2020-10-15,3:00:00 AM,289.00,6936:07:30,3,0,-50
2020-10-15,4:00:00 AM,289.00,6936:10:00,2,0,-50
2020-10-15,5:00:00 AM,289.00,6936:12:30,1,0,-50
2020-10-15,6:00:00 AM,289.00,6936:15:00,1,0,-50
2020-10-15,7:00:00 AM,289.00,6936:17:30,2,0,-50
2020-10-15,8:00:00 AM,289.00,6936:20:00,2,0,-50
2020-10-15,9:00:00 AM,289.00,6936:22:30,1,0,-50
2020-10-15,10:00:00 AM,289.00,6936:25:00,-1,0,-50
2020-10-15,11:00:00 AM,289.00,6936:27:30,0,0,-50
2020-10-15,12:00:00 PM,289.00,6936:30:00,-1,0,-50
2020-10-15,1:00:00 PM,289.00,6936:32:30,-1,0,-50
2020-10-15,2:00:00 PM,289.00,6936:35:00,1,0,-50
2020-10-15,3:00:00 PM,289.00,6936:37:30,1,0,-50
2020-10-15,4:00:00 PM,289.00,6936:40:00,1,0,-50
2020-10-15,5:00:00 PM,289.00,6936:42:30,4,0,-50
2020-10-15,6:00:00 PM,289.00,6936:45:00,7,0,-50
2020-10-15,7:00:00 PM,289.00,6936:47:30,8,0,-50
2020-10-15,8:00:00 PM,289.00,6936:50:00,10,0,-50
2020-10-15,9:00:00 PM,289.00,6936:52:30,11,0,-50
2020-10-15,10:00:00 PM,289.00,6936:55:00,8,0,-50
2020-10-15,11:00:00 PM,289.00,6936:57:30,6,0,-50
2020-10-16,12:00:00 AM,290.00,6960:00:00,7,0,-50
2020-10-16,1:00:00 AM,290.00,6960:02:30,7,0,-50
2020-10-16,2:00:00 AM,290.00,6960:05:00,3,0,-50
2020-10-16,3:00:00 AM,290.00,6960:07:30,1,0,-50
2020-10-16,4:00:00 AM,290.00,6960:10:00,5,0,-50
2020-10-16,5:00:00 AM,290.00,6960:12:30,7,0,-50
2020-10-16,6:00:00 AM,290.00,6960:15:00,6,0,-50
2020-10-16,7:00:00 AM,290.00,6960:17:30,2,0,-50
2020-10-16,8:00:00 AM,290.00,6960:20:00,1,0,-50
2020-10-16,9:00:00 AM,290.00,6960:22:30,4,0,-50
2020-10-16,10:00:00 AM,290.00,6960:25:00,4,0,-50
2020-10-16,11:00:00 AM,290.00,6960:27:30,5,0,-50
2020-10-16,12:00:00 PM,290.00,6960:30:00,6,0,-50
2020-10-16,1:00:00 PM,290.00,6960:32:30,5,0,-50
2020-10-16,2:00:00 PM,290.00,6960:35:00,3,0,-50
2020-10-16,3:00:00 PM,290.00,6960:37:30,3,0,-50
2020-10-16,4:00:00 PM,290.00,6960:40:00,3,0,-50
2020-10-16,5:00:00 PM,290.00,6960:42:30,17,0,-50
2020-10-16,6:00:00 PM,290.00,6960:45:00,2,0,-50
2020-10-16,7:00:00 PM,290.00,6960:47:30,0,0,-50
2020-10-16,8:00:00 PM,290.00,6960:50:00,-3,0,-50
2020-10-16,9:00:00 PM,290.00,6960:52:30,-4,0,-50
2020-10-16,10:00:00 PM,290.00,6960:55:00,-4,0,-50
2020-10-16,11:00:00 PM,290.00,6960:57:30,-3,0,-50
2020-10-17,12:00:00 AM,291.00,6984:00:00,-2,0,-50
2020-10-17,1:00:00 AM,291.00,6984:02:30,1,0,-50
2020-10-17,2:00:00 AM,291.00,6984:05:00,3,0,-50
2020-10-17,3:00:00 AM,291.00,6984:07:30,2,0,-50
2020-10-17,4:00:00 AM,291.00,6984:10:00,-2,0,-50
2020-10-17,5:00:00 AM,291.00,6984:12:30,-10,0,-50
2020-10-17,6:00:00 AM,291.00,6984:15:00,-14,0,-50
2020-10-17,7:00:00 AM,291.00,6984:17:30,-16,0,-50
2020-10-17,8:00:00 AM,291.00,6984:20:00,-15,0,-50
2020-10-17,9:00:00 AM,291.00,6984:22:30,-11,0,-50
2020-10-17,10:00:00 AM,291.00,6984:25:00,-5,0,-50
2020-10-17,11:00:00 AM,291.00,6984:27:30,-6,0,-50
2020-10-17,12:00:00 PM,291.00,6984:30:00,-4,0,-50
2020-10-17,1:00:00 PM,291.00,6984:32:30,-6,0,-50
2020-10-17,2:00:00 PM,291.00,6984:35:00,-6,0,-50
2020-10-17,3:00:00 PM,291.00,6984:37:30,-5,0,-50
2020-10-17,4:00:00 PM,291.00,6984:40:00,-2,0,-50
2020-10-17,5:00:00 PM,291.00,6984:42:30,1,0,-50
2020-10-17,6:00:00 PM,291.00,6984:45:00,3,0,-50
2020-10-17,7:00:00 PM,291.00,6984:47:30,7,0,-50
2020-10-17,8:00:00 PM,291.00,6984:50:00,6,0,-50
2020-10-17,9:00:00 PM,291.00,6984:52:30,6,0,-50
2020-10-17,10:00:00 PM,291.00,6984:55:00,4,0,-50
2020-10-17,11:00:00 PM,291.00,6984:57:30,3,0,-50
2020-10-18,12:00:00 AM,292.00,7008:00:00,2,0,-50
2020-10-18,1:00:00 AM,292.00,7008:02:30,4,0,-50
2020-10-18,2:00:00 AM,292.00,7008:05:00,3,0,-50
2020-10-18,3:00:00 AM,292.00,7008:07:30,4,0,-50
2020-10-18,4:00:00 AM,292.00,7008:10:00,3,0,-50
2020-10-18,5:00:00 AM,292.00,7008:12:30,0,0,-50
2020-10-18,6:00:00 AM,292.00,7008:15:00,0,0,-50
2020-10-18,7:00:00 AM,292.00,7008:17:30,0,0,-50
2020-10-18,8:00:00 AM,292.00,7008:20:00,0,0,-50
2020-10-18,9:00:00 AM,292.00,7008:22:30,-1,0,-50
2020-10-18,10:00:00 AM,292.00,7008:25:00,0,0,-50
2020-10-18,11:00:00 AM,292.00,7008:27:30,1,0,-50
2020-10-18,12:00:00 PM,292.00,7008:30:00,2,0,-50
2020-10-18,1:00:00 PM,292.00,7008:32:30,2,0,-50
2020-10-18,2:00:00 PM,292.00,7008:35:00,1,0,-50
2020-10-18,3:00:00 PM,292.00,7008:37:30,1,0,-50
2020-10-18,4:00:00 PM,292.00,7008:40:00,3,0,-50
2020-10-18,5:00:00 PM,292.00,7008:42:30,4,0,-50
2020-10-18,6:00:00 PM,292.00,7008:45:00,4,0,-50
2020-10-18,7:00:00 PM,292.00,7008:47:30,1,0,-50
2020-10-18,8:00:00 PM,292.00,7008:50:00,-3,0,-50
2020-10-18,9:00:00 PM,292.00,7008:52:30,-3,0,-50
2020-10-18,10:00:00 PM,292.00,7008:55:00,1,0,-50
2020-10-18,11:00:00 PM,292.00,7008:57:30,4,0,-50
2020-10-19,12:00:00 AM,293.00,7032:00:00,4,0,-50
2020-10-19,1:00:00 AM,293.00,7032:02:30,5,0,-50
2020-10-19,2:00:00 AM,293.00,7032:05:00,4,0,-50
2020-10-19,3:00:00 AM,293.00,7032:07:30,5,0,-50
2020-10-19,4:00:00 AM,293.00,7032:10:00,5,0,-50
2020-10-19,5:00:00 AM,293.00,7032:12:30,6,0,-50
2020-10-19,6:00:00 AM,293.00,7032:15:00,5,0,-50
2020-10-19,7:00:00 AM,293.00,7032:17:30,0,0,-50
2020-10-19,8:00:00 AM,293.00,7032:20:00,-4,0,-50
2020-10-19,9:00:00 AM,293.00,7032:22:30,-9,0,-50
2020-10-19,10:00:00 AM,293.00,7032:25:00,-10,0,-50
2020-10-19,11:00:00 AM,293.00,7032:27:30,-11,0,-50
2020-10-19,12:00:00 PM,293.00,7032:30:00,-10,0,-50
2020-10-19,1:00:00 PM,293.00,7032:32:30,-8,0,-50
2020-10-19,2:00:00 PM,293.00,7032:35:00,-2,0,-50
2020-10-19,3:00:00 PM,293.00,7032:37:30,9,0,-50
2020-10-19,4:00:00 PM,293.00,7032:40:00,9,0,-50
2020-10-19,5:00:00 PM,293.00,7032:42:30,12,0,-50
2020-10-19,6:00:00 PM,293.00,7032:45:00,5,0,-50
2020-10-19,7:00:00 PM,293.00,7032:47:30,-3,0,-50
2020-10-19,8:00:00 PM,293.00,7032:50:00,-5,0,-50
2020-10-19,9:00:00 PM,293.00,7032:52:30,-9,0,-50
2020-10-19,10:00:00 PM,293.00,7032:55:00,-7,0,-50
2020-10-19,11:00:00 PM,293.00,7032:57:30,-4,0,-50
2020-10-20,12:00:00 AM,294.00,7056:00:00,-4,0,-50
2020-10-20,1:00:00 AM,294.00,7056:02:30,-5,0,-50
2020-10-20,2:00:00 AM,294.00,7056:05:00,-7,0,-50
2020-10-20,3:00:00 AM,294.00,7056:07:30,-9,0,-50
2020-10-20,4:00:00 AM,294.00,7056:10:00,-8,0,-50
2020-10-20,5:00:00 AM,294.00,7056:12:30,-7,0,-50
2020-10-20,6:00:00 AM,294.00,7056:15:00,-5,0,-50
2020-10-20,7:00:00 AM,294.00,7056:17:30,-6,0,-50
2020-10-20,8:00:00 AM,294.00,7056:20:00,-10,0,-50
2020-10-20,9:00:00 AM,294.00,7056:22:30,-13,0,-50
2020-10-20,10:00:00 AM,294.00,7056:25:00,-12,0,-50
2020-10-20,11:00:00 AM,294.00,7056:27:30,-9,0,-50
2020-10-20,12:00:00 PM,294.00,7056:30:00,-8,0,-50
2020-10-20,1:00:00 PM,294.00,7056:32:30,-5,0,-50
2020-10-20,2:00:00 PM,294.00,7056:35:00,-3,0,-50
2020-10-20,3:00:00 PM,294.00,7056:37:30,-5,0,-50
2020-10-20,4:00:00 PM,294.00,7056:40:00,-5,0,-50
2020-10-20,5:00:00 PM,294.00,7056:42:30,-4,0,-50
2020-10-20,6:00:00 PM,294.00,7056:45:00,-4,0,-50
2020-10-20,7:00:00 PM,294.00,7056:47:30,-3,0,-50
2020-10-20,8:00:00 PM,294.00,7056:50:00,-3,0,-50
2020-10-20,9:00:00 PM,294.00,7056:52:30,-1,0,-50
2020-10-20,10:00:00 PM,294.00,7056:55:00,-1,0,-50
2020-10-20,11:00:00 PM,294.00,7056:57:30,0,0,-50
2020-10-21,12:00:00 AM,295.00,7080:00:00,-2,0,-50
2020-10-21,1:00:00 AM,295.00,7080:02:30,-3,0,-50
2020-10-21,2:00:00 AM,295.00,7080:05:00,2,0,-50
2020-10-21,3:00:00 AM,295.00,7080:07:30,1,0,-50
2020-10-21,4:00:00 AM,295.00,7080:10:00,2,0,-50
2020-10-21,5:00:00 AM,295.00,7080:12:30,5,0,-50
2020-10-21,6:00:00 AM,295.00,7080:15:00,5,0,-50
2020-10-21,7:00:00 AM,295.00,7080:17:30,-10,0,-50
2020-10-21,8:00:00 AM,295.00,7080:20:00,-17,0,-50
2020-10-21,9:00:00 AM,295.00,7080:22:30,-13,0,-50
2020-10-21,10:00:00 AM,295.00,7080:25:00,-9,0,-50
2020-10-21,11:00:00 AM,295.00,7080:27:30,-8,0,-50
2020-10-21,12:00:00 PM,295.00,7080:30:00,-10,0,-50
2020-10-21,1:00:00 PM,295.00,7080:32:30,-9,0,-50
2020-10-21,2:00:00 PM,295.00,7080:35:00,-8,0,-50
2020-10-21,3:00:00 PM,295.00,7080:37:30,-10,0,-50
2020-10-21,4:00:00 PM,295.00,7080:40:00,-12,0,-50
2020-10-21,5:00:00 PM,295.00,7080:42:30,-13,0,-50
2020-10-21,6:00:00 PM,295.00,7080:45:00,-13,0,-50
2020-10-21,7:00:00 PM,295.00,7080:47:30,-12,0,-50
2020-10-21,8:00:00 PM,295.00,7080:50:00,-11,0,-50
2020-10-21,9:00:00 PM,295.00,7080:52:30,-11,0,-50
2020-10-21,10:00:00 PM,295.00,7080:55:00,-11,0,-50
2020-10-21,11:00:00 PM,295.00,7080:57:30,-9,0,-50
2020-10-22,12:00:00 AM,296.00,7104:00:00,-6,0,-50
2020-10-22,1:00:00 AM,296.00,7104:02:30,-7,0,-50
2020-10-22,2:00:00 AM,296.00,7104:05:00,-8,0,-50
2020-10-22,3:00:00 AM,296.00,7104:07:30,-7,0,-50
2020-10-22,4:00:00 AM,296.00,7104:10:00,-5,0,-50
2020-10-22,5:00:00 AM,296.00,7104:12:30,-3,0,-50
2020-10-22,6:00:00 AM,296.00,7104:15:00,-2,0,-50
2020-10-22,7:00:00 AM,296.00,7104:17:30,-1,0,-50
2020-10-22,8:00:00 AM,296.00,7104:20:00,0,0,-50
2020-10-22,9:00:00 AM,296.00,7104:22:30,1,0,-50
2020-10-22,10:00:00 AM,296.00,7104:25:00,2,0,-50
2020-10-22,11:00:00 AM,296.00,7104:27:30,5,0,-50
2020-10-22,12:00:00 PM,296.00,7104:30:00,6,0,-50
2020-10-22,1:00:00 PM,296.00,7104:32:30,5,0,-50
2020-10-22,2:00:00 PM,296.00,7104:35:00,-1,0,-50
2020-10-22,3:00:00 PM,296.00,7104:37:30,-4,0,-50
2020-10-22,4:00:00 PM,296.00,7104:40:00,-6,0,-50
2020-10-22,5:00:00 PM,296.00,7104:42:30,-5,0,-50
2020-10-22,6:00:00 PM,296.00,7104:45:00,-8,0,-50
2020-10-22,7:00:00 PM,296.00,7104:47:30,-9,0,-50
2020-10-22,8:00:00 PM,296.00,7104:50:00,-8,0,-50
2020-10-22,9:00:00 PM,296.00,7104:52:30,-11,0,-50
2020-10-22,10:00:00 PM,296.00,7104:55:00,-11,0,-50
2020-10-22,11:00:00 PM,296.00,7104:57:30,-11,0,-50
2020-10-23,12:00:00 AM,297.00,7128:00:00,-12,0,-50
2020-10-23,1:00:00 AM,297.00,7128:02:30,-8,0,-50
2020-10-23,2:00:00 AM,297.00,7128:05:00,-7,0,-50
2020-10-23,3:00:00 AM,297.00,7128:07:30,-6,0,-50
2020-10-23,4:00:00 AM,297.00,7128:10:00,-5,0,-50
2020-10-23,5:00:00 AM,297.00,7128:12:30,-4,0,-50
2020-10-23,6:00:00 AM,297.00,7128:15:00,-3,0,-50
2020-10-23,7:00:00 AM,297.00,7128:17:30,-5,0,-50
2020-10-23,8:00:00 AM,297.00,7128:20:00,-7,0,-50
2020-10-23,9:00:00 AM,297.00,7128:22:30,-4,0,-50
2020-10-23,10:00:00 AM,297.00,7128:25:00,1,0,-50
2020-10-23,11:00:00 AM,297.00,7128:27:30,5,0,-50
2020-10-23,12:00:00 PM,297.00,7128:30:00,9,0,-50
2020-10-23,1:00:00 PM,297.00,7128:32:30,14,0,-50
2020-10-23,2:00:00 PM,297.00,7128:35:00,23,0,-50
2020-10-23,3:00:00 PM,297.00,7128:37:30,22,0,-50
2020-10-23,4:00:00 PM,297.00,7128:40:00,23,0,-50
2020-10-23,5:00:00 PM,297.00,7128:42:30,31,0,-50
2020-10-23,6:00:00 PM,297.00,7128:45:00,14,0,-50
2020-10-23,7:00:00 PM,297.00,7128:47:30,11,0,-50
2020-10-23,8:00:00 PM,297.00,7128:50:00,-1,0,-50
2020-10-23,9:00:00 PM,297.00,7128:52:30,-11,0,-50
2020-10-23,10:00:00 PM,297.00,7128:55:00,-20,0,-50
2020-10-23,11:00:00 PM,297.00,7128:57:30,-23,0,-50
2020-10-24,12:00:00 AM,298.00,7152:00:00,-19,0,-50
2020-10-24,1:00:00 AM,298.00,7152:02:30,-26,0,-50
2020-10-24,2:00:00 AM,298.00,7152:05:00,-34,0,-50
2020-10-24,3:00:00 AM,298.00,7152:07:30,-30,0,-50
2020-10-24,4:00:00 AM,298.00,7152:10:00,-35,0,-50
2020-10-24,5:00:00 AM,298.00,7152:12:30,-38,0,-50
2020-10-24,6:00:00 AM,298.00,7152:15:00,-33,0,-50
2020-10-24,7:00:00 AM,298.00,7152:17:30,-31,0,-50
2020-10-24,8:00:00 AM,298.00,7152:20:00,-36,0,-50
2020-10-24,9:00:00 AM,298.00,7152:22:30,-32,0,-50
2020-10-24,10:00:00 AM,298.00,7152:25:00,-29,0,-50
2020-10-24,11:00:00 AM,298.00,7152:27:30,-20,0,-50
2020-10-24,12:00:00 PM,298.00,7152:30:00,-18,0,-50
2020-10-24,1:00:00 PM,298.00,7152:32:30,-18,0,-50
2020-10-24,2:00:00 PM,298.00,7152:35:00,-22,0,-50
2020-10-24,3:00:00 PM,298.00,7152:37:30,-23,0,-50
2020-10-24,4:00:00 PM,298.00,7152:40:00,-23,0,-50
2020-10-24,5:00:00 PM,298.00,7152:42:30,-25,0,-50
2020-10-24,6:00:00 PM,298.00,7152:45:00,-24,0,-50
2020-10-24,7:00:00 PM,298.00,7152:47:30,-23,0,-50
2020-10-24,8:00:00 PM,298.00,7152:50:00,-21,0,-50
2020-10-24,9:00:00 PM,298.00,7152:52:30,-16,0,-50
2020-10-24,10:00:00 PM,298.00,7152:55:00,-14,0,-50
2020-10-24,11:00:00 PM,298.00,7152:57:30,-15,0,-50
2020-10-25,12:00:00 AM,299.00,7176:00:00,-13,0,-50
2020-10-25,1:00:00 AM,299.00,7176:02:30,-11,0,-50
2020-10-25,2:00:00 AM,299.00,7176:05:00,-9,0,-50
2020-10-25,3:00:00 AM,299.00,7176:07:30,-7,0,-50
2020-10-25,4:00:00 AM,299.00,7176:10:00,-7,0,-50
2020-10-25,5:00:00 AM,299.00,7176:12:30,-8,0,-50
2020-10-25,6:00:00 AM,299.00,7176:15:00,-7,0,-50
2020-10-25,7:00:00 AM,299.00,7176:17:30,-12,0,-50
2020-10-25,8:00:00 AM,299.00,7176:20:00,-24,0,-50
2020-10-25,9:00:00 AM,299.00,7176:22:30,-27,0,-50
2020-10-25,10:00:00 AM,299.00,7176:25:00,-20,0,-50
2020-10-25,11:00:00 AM,299.00,7176:27:30,-17,0,-50
2020-10-25,12:00:00 PM,299.00,7176:30:00,-18,0,-50
2020-10-25,1:00:00 PM,299.00,7176:32:30,-16,0,-50
2020-10-25,2:00:00 PM,299.00,7176:35:00,-20,0,-50
2020-10-25,3:00:00 PM,299.00,7176:37:30,-25,0,-50
2020-10-25,4:00:00 PM,299.00,7176:40:00,-28,0,-50
2020-10-25,5:00:00 PM,299.00,7176:42:30,-27,0,-50
2020-10-25,6:00:00 PM,299.00,7176:45:00,-30,0,-50
2020-10-25,7:00:00 PM,299.00,7176:47:30,-30,0,-50
2020-10-25,8:00:00 PM,299.00,7176:50:00,-24,0,-50
2020-10-25,9:00:00 PM,299.00,7176:52:30,-22,0,-50
2020-10-25,10:00:00 PM,299.00,7176:55:00,-18,0,-50
2020-10-25,11:00:00 PM,299.00,7176:57:30,-13,0,-50
2020-10-26,12:00:00 AM,300.00,7200:00:00,-11,0,-50
2020-10-26,1:00:00 AM,300.00,7200:02:30,-10,0,-50
2020-10-26,2:00:00 AM,300.00,7200:05:00,-14,0,-50
2020-10-26,3:00:00 AM,300.00,7200:07:30,-13,0,-50
2020-10-26,4:00:00 AM,300.00,7200:10:00,-23,0,-50
2020-10-26,5:00:00 AM,300.00,7200:12:30,-32,0,-50
2020-10-26,6:00:00 AM,300.00,7200:15:00,-31,0,-50
2020-10-26,7:00:00 AM,300.00,7200:17:30,-26,0,-50
2020-10-26,8:00:00 AM,300.00,7200:20:00,-23,0,-50
2020-10-26,9:00:00 AM,300.00,7200:22:30,-28,0,-50
2020-10-26,10:00:00 AM,300.00,7200:25:00,-24,0,-50
2020-10-26,11:00:00 AM,300.00,7200:27:30,-19,0,-50
2020-10-26,12:00:00 PM,300.00,7200:30:00,-20,0,-50
2020-10-26,1:00:00 PM,300.00,7200:32:30,-21,0,-50
2020-10-26,2:00:00 PM,300.00,7200:35:00,-18,0,-50
2020-10-26,3:00:00 PM,300.00,7200:37:30,-20,0,-50
2020-10-26,4:00:00 PM,300.00,7200:40:00,-21,0,-50
2020-10-26,5:00:00 PM,300.00,7200:42:30,-21,0,-50
2020-10-26,6:00:00 PM,300.00,7200:45:00,-23,0,-50
2020-10-26,7:00:00 PM,300.00,7200:47:30,-25,0,-50
2020-10-26,8:00:00 PM,300.00,7200:50:00,-22,0,-50
2020-10-26,9:00:00 PM,300.00,7200:52:30,-20,0,-50
2020-10-26,10:00:00 PM,300.00,7200:55:00,-24,0,-50
2020-10-26,11:00:00 PM,300.00,7200:57:30,-25,0,-50
2020-10-27,12:00:00 AM,301.00,7224:00:00,-23,0,-50
2020-10-27,1:00:00 AM,301.00,7224:02:30,-17,0,-50
2020-10-27,2:00:00 AM,301.00,7224:05:00,-15,0,-50
2020-10-27,3:00:00 AM,301.00,7224:07:30,-18,0,-50
2020-10-27,4:00:00 AM,301.00,7224:10:00,-19,0,-50
2020-10-27,5:00:00 AM,301.00,7224:12:30,-21,0,-50
